movieID,Year,Director,Actors,Languages
66246,1973,Ere Kokkonen,Vesa-Matti Loiri|Marjatta Raita|Spede Pasanen,Finnish
66250,1947,John Farrow,Barbara Stanwyck|Ray Milland|Barry Fitzgerald,English
66252,1946,Jacques Tourneur,Dana Andrews|Brian Donlevy|Susan Hayward,English
66268,1998,Steven Schachter,William H. Macy|Rebecca De Mornay|Mike Nussbaum,English
66279,1970,John Cassavetes,Ben Gazzara|Peter Falk|John Cassavetes,English|French|Italian|Cantonese
66282,1952,Budd Boetticher,Audie Murphy|Beverly Tyler|James Best,English
66284,1914,D.W. Griffith,Henry B. Walthall|Spottiswoode Aitken|Blanche Sweet,English
66289,1990,Nikos Nikolaidis,Meredyth Herold|Panos Thanassoulis|Michele Valley,French|English|Greek
66295,2008,Malgorzata Szumowska,Julia Jentsch|Peter Gantzler|Maciej Stuhr,Polish|English|German
66297,2009,Peter Avanzino,Billy West|Katey Sagal|John DiMaggio,English
66302,1996,Yavuz Turgul,Sener Sen|Ugur Yücel|Sermin Hürmeriç,Turkish
66304,2009,Thor Freudenthal,Emma Roberts|Jake T. Austin|Lisa Kudrow,English
66306,1973,Barry Shear,Richard Harris|Rod Taylor|Al Lettieri,English
66310,2007,Xavier Gens,Karina Testa|Aurélien Wiik|Patrick Ligardes,French|German
66317,1992,Hiroshi Saitô,Rabbe Smedlund|Jyrki Kovaleff|Elina Salo,Japanese
66320,2007,Leila Conners,Leonardo DiCaprio|Kenny Ausubel|Thom Hartmann,English
66323,1995,Maciej Slesicki,Stanislaw Brudny|Aleksander Bukowski|Michal Bukowski,Polish
66330,2008,Dennis Lee,Ryan Reynolds|Willem Dafoe|Emily Watson,English
66335,2009,Fuminori Kizaki,Samuel L. Jackson|Lucy Liu|Mark Hamill,English
66337,2003,Hsiao-Hsien Hou,Yo Hitoto|Tadanobu Asano|Masato Hagiwara,Japanese|English
66339,1968,Nagisa Ôshima,Kei Satô|Fumio Watanabe|Hôsei Komatsu,Japanese
66344,1971,Dennis Hopper,Julie Adams|Daniel Ades|Richmond L. Aguilar,English
66352,2006,Mahamat-Saleh Haroun,Ali Barkai|Youssouf Djaoro|Aziza Hisseine,Arabic|French
66354,,Gale Edwards,Glenn Carter|Jérôme Pradon|Renée Castle,English
66365,1984,Charles Band,Tim Thomerson|Helen Hunt|Michael Stefani,English
66369,1972,Tage Danielsson,Gösta Ekman|Grynet Molvig|Toivo Pawlo,French|Swedish
66371,2008,Yôjirô Takita,Masahiro Motoki|Ryôko Hirosue|Tsutomu Yamazaki,Japanese
66385,2009,Ross Katz,Kevin Bacon|Tom Aldredge|Nicholas Art,English
66389,2008,Hesham Issawi,Sayed Badreya|Erick Avari|Anthony Azizi,English
66427,2007,Bruce Campbell,Bruce Campbell|Grace Thorsen|Taylor Sharpe,English
66437,2007,Michael Schroeder,Christopher Plummer|Michael Angarano|M. Emmet Walsh,English
66440,1997,Patrick Keiller,Paul Scofield,English
66472,2009,John Carter,Cuba Gooding Jr.|Clarence Williams III|John Terry,English
66491,1999,Frederic Golchan,Veronica Alicino|Gabrielle Anwar|Willow Anwar,English|French|Spanish
66503,2009,Markku Pölönen,Olavi Uusivirta|Heikki Silvennoinen|Peter Franzén,Finnish
66506,2007,Jessica Yu,Jimmy Tsai|Andrew Vo|Khary Payton,English
66509,2009,Judd Apatow,Adam Sandler|Seth Rogen|Leslie Mann,English
66511,2008,Hannes Stöhr,Paul Kalkbrenner|Rita Lengyel|Corinna Harfouch,German
66513,2008,Eva Stotz,Franz Stotz|Stephan Kaufmann|Saskia Krüger,German
66517,2009,Richard Crudo,Steven Seagal|Tanoai Reed|Jenna Harrison,English
66537,2008,Pieter Verhoeff,Yannick van de Velde|Quinten Schram|Rüdiger Vogler,Dutch
66539,1979,Michael Winner,Sophia Loren|James Coburn|O.J. Simpson,English
66544,,,Alec Baldwin|Brian Cox|Christopher Plummer,English|German
66547,1956,Nicholas Ray,James Mason|Barbara Rush|Walter Matthau,English
66549,1998,Pekka Mandart,Michael Ironside|Mikko Nousiainen|Melissa Galianos,English
66551,2009,Alex Turner,Shane West|Leonard Roberts|Aldis Hodge,English
66553,2004,Cassandra Nicolaou,Michelle Nolden|Kett Turton|Gabriel Hogan,French|English
66579,2009,Bryan Goeres,Armand Assante|Dina Meyer|Lacey Chabert,English
66581,2009,Jeff Balis,Adam Carolla|John Michael Higgins|Rob Benedict,English
66584,2008,Roel Reiné,Steven Seagal|Paul Calderon|Renée Elise Goldsberry,English
66586,2007,Michael Keusch,Steven Seagal|Mark Bazeley|Steve Toussaint,English
66590,1955,Rudolph Maté,Fred MacMurray|Charlton Heston|Donna Reed,English
66592,2006,Lukas Moodysson,Jena Malone|Peter Lorentzon|Mariha Åberg,English|Swedish
66596,2009,Dan Eckman,Donald Glover|D.C. Pierson|Dominic Dierkes,English
66614,2007,Dick Maas,Bracha van Doesburgh|Hadewych Minis|Sanne Wallis de Vries,Dutch
66618,2004,Xiaogang Feng,Andy Lau|Rene Liu|Wang Bao-Qiang,Mandarin
66620,1959,Joseph M. Newman,Joel McCrea|Julie Adams|John McIntire,English
66622,1933,Phil Whitman,Evalyn Knapp|John Wayne|Reginald Barlow,English
66639,2009,Andrzej Bartkowiak,Kristin Kreuk|Neal McDonough|Michael Clarke Duncan,English|Hindi|Japanese
66652,2007,Don E. FauntLeRoy,Steven Seagal|Eddie Griffin|Carmen Serano,English
66655,2006,Detlev Buck,David Kross|Jenny Elvers|Erhan Emre,German
66659,2009,Tyler Perry,Tyler Perry|Keshia Knight Pulliam|Derek Luke,English
66662,1929,John Ford,Victor McLaglen|Myrna Loy|David Torrence,English
66665,2009,Sam Mendes,John Krasinski|Maya Rudolph|Allison Janney,English
66667,1960,Phil Karlson,Jeffrey Hunter|David Janssen|Vic Damone,English|Japanese
66686,1947,Michael Curtiz,Claude Rains|Joan Caulfield|Audrey Totter,English
66691,2009,Mimi Leder,Rade Serbedzija|Morgan Freeman|Robert Forster,English|Russian|Dutch
66701,2006,Chad Lowe,William Hurt|Rita Wilson|Brett Davern,English
66718,1957,Michelangelo Antonioni,Steve Cochran|Alida Valli|Betsy Blair,Italian
66720,1950,George Seaton,Montgomery Clift|Paul Douglas|Cornell Borchers,English|German
66744,2008,Paolo Sorrentino,Toni Servillo|Anna Bonaiuto|Giulio Bosetti,Italian|English
66758,1966,Larisa Shepitko,Mayya Bulgakova|Sergey Nikonenko|Zhanna Bolotova,Russian
66762,2008,Cédric Klapisch,Fabrice Luchini|Romain Duris|Joffrey Platel,French
66783,2009,Marcus Nispel,Jared Padalecki|Amanda Righetti|Derek Mears,English|Ukrainian
66785,2008,Jee-woon Kim,Kang-ho Song|Byung-hun Lee|Woo-sung Jung,Korean|Mandarin|Japanese
66789,2009,Sheldon Wilson,Gina Holden|Jana Pallaske|Lance Henriksen,English
66798,2009,Harald Zwart,Steve Martin|Jean Reno|Emily Mortimer,English
66801,2008,Stacy Peralta,Jim Brown|Tony Muhammad|Kershaun Scott,English
66808,2008,Uwe Boll,Til Schweiger|Emmanuelle Vaugier|Natalia Avelon,English
66811,1993,Walter Söderlund,Robert Gustafsson|Jonas Inde|Johan Rheborg,Swedish
66813,2007,Geoffrey Smith,Henry Marsh,English|Ukrainian
66815,2001,Marion Vernoux,Karin Viard|Hélène Fillières|Victor Lanoux,French
66854,2003,Naomi Kawase,Kohei Fukungaga|Yuka Hyyoudo|Naomi Kawase,Japanese
66857,1931,Alexander Korda,Raimu|Pierre Fresnay|Fernand Charpin,French
66859,2008,Dane Cannon,Lucas Grabeel|Brittany Curran|Kunal Sharma,English
66861,1936,Marcel Pagnol,Raimu|Pierre Fresnay|Orane Demazis,French
66866,2007,Ernie Barbarash,Jaime King|Terry Chen|Pei-Pei Cheng,English
66868,2007,Charlie Nguyen,Johnny Nguyen|Veronica Ngo|Dustin Nguyen,Vietnamese|French
66870,2008,Jan Troell,Maria Heiskanen|Mikael Persbrandt|Jesper Christensen,Swedish|Finnish
66897,2008,Lukasz Karwowski,Joshua Leonard|Agnieszka Grochowska|Mikolaj Grabowski,Polish|English
66900,2006,Michael Keusch,Steven Seagal|Lisa Lovbrand|David Kennedy,English|English
66902,2006,Michael Keusch,Steven Seagal|Eva Pope|Imelda Staunton,English
66904,1986,Bob Weinstein,Daniel Jordano|Matthew Penn|Leon W. Grant,English
66915,1991,Don Bluth,Glen Campbell|Christopher Plummer|Phil Harris,English
66927,2002,Hiroshi Ishikawa,Yuka Itaya|Haruka Igawa|Manami Honjô,Japanese
66932,1999,Roger Cardinal,Rob Lowe|Catherine Mary Stewart|Arlen Aguayo-Stewart,English
66934,,,Neil Patrick Harris|Nathan Fillion|Felicia Day,English
66941,2005,Don E. FauntLeRoy,Steven Seagal|Anthony 'Treach' Criss|Sarah Buxton,English
66943,2008,Paul Andrew Williams,Andy Serkis|Reece Shearsmith|Jennifer Ellison,English
66947,1959,Jean-Pierre Melville,Pierre Grasset|Christiane Eudes|Ginger Hall,French|English
66977,1932,Marc Allégret,Raimu|Pierre Fresnay|Fernand Charpin,French
66979,2007,Lee Friedlander,Jerry Banks|Jill Bennett|Jamie Blake,English
66981,1937,Charles Barton,John Wayne|Marsha Hunt|Johnny Mack Brown,English
66983,1949,Vincent Sherman,Ronald Reagan|Patricia Neal|Richard Todd,English
67009,2008,Caroline Suh,George Zisiadis|Hannah Freiman|Michael Zaytsev,English
67068,1987,Robert Day,Sam Elliott|Tom Conti|Kate Capshaw,English
67070,1993,Vic Armstrong,Dolph Lundgren|George Segal|Kristian Alfonso,English
67073,2008,Steve Miner,Mena Suvari|Nick Cannon|Michael Welch,English
67087,2009,John Hamburg,Paul Rudd|Jason Segel|Rashida Jones,English
67096,1949,Don Siegel,Robert Mitchum|Jane Greer|William Bendix,English|Spanish
67098,1962,Peter Ustinov,Robert Ryan|Peter Ustinov|Melvyn Douglas,English
67135,1948,John Farrow,Edward G. Robinson|Gail Russell|John Lund,English
67138,2006,Gregg Kavet,Aaron Stanford|Paul Schneider|Judah Friedlander,English
67140,1932,Josef von Sternberg,Marlene Dietrich|Cary Grant|Herbert Marshall,English|German|French
67168,2008,Gregg Bishop,Jared Kusnitz|Greyson Chadwick|Chandler Darby,English
67186,2009,Peter Cornwell,Virginia Madsen|Martin Donovan|Elias Koteas,English
67190,1991,Dave Edwards,Kath Soucie|Frank Welker|B.J. Ward,English
67193,2009,Tony Gilroy,Julia Roberts|Clive Owen|Tom Wilkinson,English|Spanish|Russian|German
67197,2009,Alex Proyas,Nicolas Cage|Chandler Canterbury|Rose Byrne,English
67223,2008,Anna Boden,Algenis Perez Soto|Jose Rijo|Walki Cuevas,Spanish|English
67233,1998,Takashi Miike,Takeshi Caesar|Setsuko Karasuma|Yûki Nagata,Japanese
67247,2008,Ilana Trachtman,Lior Liebling,English
67252,2008,Tony Jaa,Tony Jaa|Sarunyu Wongkrachang|Sorapong Chatree,Thai
67255,2009,Niels Arden Oplev,Michael Nyqvist|Noomi Rapace|Ewa Fröling,Swedish|English
67257,1984,Ray Cameron,Kenny Everett|Vincent Price|Pamela Stephenson,English
67267,2008,Christine Jeffs,Amy Adams|Emily Blunt|Alan Arkin,English|Spanish
67295,2008,Raman Hui,Jack Black|Dustin Hoffman|Will Shadley,English
67298,1952,Roy Huggins,Randolph Scott|Donna Reed|Claude Jarman Jr.,English
67300,1943,John M. Stahl,Henry Fonda|Maureen O'Hara|Thomas Mitchell,English
67314,2004,Ryszard Zatorski,Danuta Stenka|Joanna Brodzik|Jan Frycz,Polish
67316,2005,Andrzej Celinski,,Russian
67331,2005,Anthony Hickox,Steven Seagal|Christine Adams|William Hope,English
67354,2001,Naoyuki Tomomatsu,Norman England|Tomoka Hayashi|Yukijirô Hotaru,Japanese
67356,2008,Jeff Buhler,Jesse Metcalfe|Kiele Sanchez|Peter Stormare,English
67359,1955,Lewis Allen,Edward G. Robinson|Nina Foch|Hugh Marlowe,English
67361,2009,Greg Marcks,Shane West|Edward Burns|Ving Rhames,English|Russian
67363,2006,Jan Jakub Kolski,Justyna Bartoszewicz|Grazyna Blecka-Kolska|Marta Dabrowska,Polish
67365,2007,Eric Amadio,Marc Blucas|Jose Pablo Cantillo|Emmanuelle Chriqui,English
67370,1971,Andrzej Zulawski,Malgorzata Braunek|Leszek Teleszynski|Jan Nowicki,Polish
67405,2009,Vikram K. Kumar,Madhavan|Neetu Chandra|Poonam Dhillon,Hindi
67408,2009,Rob Letterman,Reese Witherspoon|Rainn Wilson|Stephen Colbert,English
67420,2007,Olivier Assayas,Asia Argento|Michael Madsen|Kelly Lin,English|French|Cantonese
67422,2007,Cristian Nemescu,Armand Assante|Jamie Elman|Razvan Vasilescu,English|Romanian|Spanish|Italian
67424,2007,Franck Mancuso,Jean Dujardin|Laurent Lucas|Agnès Blanchot,French
67429,2008,Nina Paley,Annette Hanshaw|Aseem Chhabra|Bhavana Nagulapally,English
67457,2007,Thom Eberhardt,Danielle De Luca|J.D. Garfield|Arron Shiver,English
67459,2005,David DeFalco,Kevin Gage|Sage Stallone|Kelly K.C. Quann,English
67464,1932,Mervyn LeRoy,Virginia Davis|Joan Blondell|Anne Shirley,English
67501,1988,Roman Zaluski,Grazyna Blecka-Kolska|Ewa Kasprzyk|Zdzislaw Wardejn,Polish
67504,1971,Werner Herzog,Fini Straubinger|M. Baaske|Elsa Fehrer,German
67508,2008,Uli Edel,Martina Gedeck|Moritz Bleibtreu|Johanna Wokalek,German|English|French|Swedish
67534,2007,Rob Schneider,Rob Schneider|David Carradine|Sally Kirkland,English
67536,1996,Megan Simpson Huberman,Claudia Karvan|Guy Pearce|Matt Day,English
67603,1934,Robert N. Bradbury,John Wayne|Eleanor Hunt|George 'Gabby' Hayes,English
67607,2009,Ondi Timoner,Josh Harris|Tom Harris|Carlos Alvarez,English
67618,2008,Joel Viertel,Amber Benson|Johann Urb|Kristen Kerr,English
67620,2008,Rod Lurie,Kate Beckinsale|Matt Dillon|Vera Farmiga,English
67624,2008,Nash Edgerton,David Roberts|Claire van der Boom|Joel Edgerton,English
67665,2008,Sacha Gervasi,Robb Reiner|Steve 'Lips' Kudlow|Tiziana Arrigoni,English
67667,1949,Anthony Mann,Ricardo Montalban|George Murphy|Howard Da Silva,English|Spanish
67675,1935,Stephen Roberts,William Powell|Ginger Rogers|Paul Kelly,English
67695,2009,Jody Hill,Seth Rogen|Anna Faris|Ray Liotta,English
67702,1931,Sidney Franklin,Norma Shearer|Robert Montgomery|Reginald Denny,English|French|German
67704,1940,George Abbott,Lucille Ball|Richard Carlson|Ann Miller,English
67706,1950,Rudolph Maté,William Holden|Nancy Olson|Barry Fitzgerald,English
67734,2009,Greg Mottola,Jesse Eisenberg|Kristen Stewart|Ryan Reynolds,English
67744,1999,Jerzy Hoffman,Izabella Scorupco|Michal Zebrowski|Aleksandr Domogarov,Polish|Tatar|Ukrainian|Turkish
67748,2006,Ed Blum,Holly Aird|Eileen Atkins|Hugh Bonneville,English
67784,2007,Mary Stuart Masterson,Elizabeth Ashley|Jayce Bartok|Bruce Dern,English
67788,2009,P.J. Hogan,Isla Fisher|Hugh Dancy|Krysten Ritter,English|Finnish
67792,2008,Elissa Down,Rhys Wakefield|Luke Ford|Toni Collette,English
67799,2009,Seth Grossman,Chris Carmack|Rachel Miner|Melissa Jones,English
67801,2008,Götz Spielmann,Johannes Krisch|Irina Potapenko|Andreas Lust,German|Russian
67803,2000,Christopher Menaul,Anne Heche|Sam Shepard|Eric Stoltz,English
67809,1976,Val Guest,Telly Savalas|Peter Fonda|Hugh O'Brian,English
67812,2000,Tinto Brass,Yuliya Mayarchuk|Jarno Berardi|Francesca Nunzi,Italian|English
67839,2008,Neil Burger,Rachel McAdams|Tim Robbins|Michael Peña,English
67845,2004,Auli Mantila,Ninni Ahlroth|Aleksi Rantanen|Hellen Willberg,Finnish
67847,2003,Tomasz Konecki,Rafal Królikowski|Tomasz Karolak|Zbigniew Zamachowski,Polish
67850,2008,Scarlet Pimpernel,Mahmoud Ahmadinejad,Dutch|English
67852,2004,Leszek Dawid,,Polish
67865,1993,Markku Pölönen,Katariina Kaitue|Pertti Koivula|Anja Pohjola,Finnish
67867,2009,James Wong,Justin Chatwin|James Marsters|Yun-Fat Chow,English|Japanese|Hindi
67869,1936,Frederick Stephani,Buster Crabbe|Jean Rogers|Charles Middleton,English
67871,2006,John Shiban,Jaimie Alexander|Joseph George Mendicino|Deanna Russo,English
67873,2006,Maria Ripoll,Javier Pereira|Oriol Vila|Marc Rodríguez,Spanish
67876,1950,Ray Enright,Audie Murphy|Brian Donlevy|Marguerite Chapman,English
67878,1957,Henry Levin,Jack Palance|Anthony Perkins|Neville Brand,English
67881,2005,Stefan Marc,Austin Peck|Leslie Bega|Stefan Marc,English
67888,1935,Clyde Bruckman,W.C. Fields|Kathleen Howard|Mary Brian,English
67890,1959,Otto Preminger,Sidney Poitier|Dorothy Dandridge|Sammy Davis Jr.,English
67892,1960,Walter Lang,Frank Sinatra|Shirley MacLaine|Maurice Chevalier,English|French
67894,1954,Armand Lohikoski,Esa Pakarinen|Masa Niemi|Siiri Angerkoski,Finnish
67896,1953,Nathan Juran,Ronald Reagan|Dorothy Malone|Preston Foster,English
67898,2006,Mike Mendez,Dominic Purcell|Clare Kramer|Josie Maran,English
67900,2006,Simon Boyes,Nadja Brand|Eric Colvin|Abbey Stirling,English
67907,1997,Juliusz Machulski,Cezary Pazura|Malgorzata Kozuchowska|Jerzy Stuhr,Polish
67923,2009,Justin Lin,Vin Diesel|Paul Walker|Michelle Rodriguez,English
67925,1930,F.W. Murnau,Charles Farrell|Mary Duncan|David Torrence,English
67927,1945,John Brahm,Laird Cregar|Linda Darnell|George Sanders,English
67929,1943,Akira Kurosawa,Denjirô Ôkôchi|Susumu Fujita|Yukiko Todoroki,Japanese
67931,1945,Akira Kurosawa,Denjirô Ôkôchi|Susumu Fujita|Ryûnosuke Tsukigata,Japanese
67949,2006,Jean-Claude Brisseau,Frédéric van den Driessche|Maroussia Dubreuil|Lise Bellynck,French
67957,1988,Todd Haynes,Merrill Gruver|Michael Edwards|Melissa Brown,English
67980,1979,Paul Aaron,Jennifer O'Neill|Chuck Norris|Clu Gulager,English
67983,2008,Damian Harris,Gillian Jacobs|John Malkovich|Ryan Simpkins,English
67997,2009,Armando Iannucci,Tom Hollander|Peter Capaldi|James Gandolfini,English
67999,2008,Sam Dunn,Tom Araya|Ken Ayugai|Rafael Bittencourt,English
68012,2008,Ricki Stern,David Antoon|Vincent Cannistraro|James Cullen,English
68028,2008,Brian Goodman,Ethan Hawke|Mark Ruffalo|Brian Goodman,English
68039,2008,Walter Salles,Sandra Corveloni|João Baldasserini|Vinícius de Oliveira,Portuguese
68044,1953,André De Toth,Gene Nelson|Sterling Hayden|Phyllis Kirk,English
68067,1953,John Sturges,William Holden|Eleanor Parker|John Forsythe,English
68069,1959,Budd Boetticher,Randolph Scott|Karen Steele|Pernell Roberts,English
68073,2009,Richard Curtis,Philip Seymour Hoffman|Bill Nighy|Nick Frost,English
68099,1994,Noel Buckner,John Aaron|Fred Haise|Mary Haise,English
68115,1949,Michael Powell,David Farrar|Jack Hawkins|Kathleen Byron,English
68128,2005,Dez Vylenz,Glenn Doherty|Florian Fischer|Alan Moore,English
68135,2009,Burr Steers,Zac Efron|Matthew Perry|Leslie Mann,English
68137,2005,Kentarô Ohtani,Mika Nakashima|Aoi Miyazaki|Hiroki Narimiya,Japanese|English
68153,1984,Enzo Barboni,Terence Hill|Bud Spencer|April Clough,English|Portuguese
68157,2009,Quentin Tarantino,Brad Pitt|Diane Kruger|Eli Roth,English|German|French|Italian
68159,2009,Kevin Macdonald,Russell Crowe|Rachel McAdams|Ben Affleck,English|Cantonese
68161,1953,Raoul Walsh,Rock Hudson|Julie Adams|Mary Castle,English
68163,1949,S. Sylvan Simon,Ida Lupino|Glenn Ford|Gig Young,English|German
68168,1993,Sergio Cabrera,Fausto Cabrera|Frank Ramírez|Delfina Guido,Spanish
68173,1925,Sergei M. Eisenstein,Grigori Aleksandrov|Maksim Shtraukh|Mikhail Gomorov,
68175,1997,Jacques Mény,Daniel Ceccaldi|Marina Moncade|Charles-Antoine Decroix,French
68177,1935,Robert N. Bradbury,John Wayne|Sheila Bromley|Frank McGlynn Jr.,English
68180,2005,Nacer Khemir,Parviz Shahinkhou|Maryam Hamid|Golshifteh Farahani,Persian|Arabic
68194,2009,Tom Hooper,Colm Meaney|Henry Goodman|David Roper,English
68201,2008,Matthiew Klinck,Thomas Michael|Paolo Mancini|Chris Klein,English
68205,2009,Mark Neveldine,Jason Statham|Amy Smart|Clifton Collins Jr.,English
68214,1920,Roscoe 'Fatty' Arbuckle,Roscoe 'Fatty' Arbuckle|Buster Keaton|Molly Malone,English
68216,1926,Frank Capra,Harry Langdon|Priscilla Bonner|Gertrude Astor,English
68222,2006,Giulio Base,Daniele Liotti|Dolph Lundgren|Mónica Cruz,
68226,1999,Juliusz Machulski,Cezary Pazura|Malgorzata Kozuchowska|Janusz Rewinski,Polish|Spanish
68233,1953,Felix E. Feist,Randolph Scott|Patrice Wymore|Dick Wesson,English
68237,2009,Duncan Jones,Sam Rockwell|Kevin Spacey|Dominique McElligott,English|Spanish
68242,1994,Roman Zaluski,Ewa Kasprzyk|Jan Englert|Ewa Dalkowska,Polish
68244,1998,Paul Marcus,Kiefer Sutherland|Bridget Fonda|Hart Bochner,English
68246,1992,C.B. Rubin,Trixxie Bowie|Charles Laulette|Deborah Carlin,English
68254,1928,Jack Conway,William Haines|Jack Holt|Alice Day,English
68259,2008,Raj Kumar Gupta,Rajeev Khandelwal|Aishwarya|Vasan Bala,Hindi
68263,2009,Lukas Moodysson,Gael García Bernal|Michelle Williams|Marife Necesito,English|Tagalog|Thai
68265,2001,Maria Speth,Sabine Timoteo|Hiroki Mano|Florian Müller-Mohrungen,German|English|Japanese
68269,2009,Jean-Marc Vallée,Emily Blunt|Rupert Friend|Paul Bettany,English|German
68271,1964,Shôhei Imamura,Masumi Harukawa|Kô Nishimura|Shigeru Tsuyuguchi,Japanese
68273,2007,Paul Crowder,Roger Daltrey|Pete Townshend|John Entwistle,English
68288,2008,Gregor Jordan,Billy Bob Thornton|Kim Basinger|Mickey Rourke,English
68314,2008,Kyu-dong Min,Ji-hun Ju|Jae-wook Kim|Ah In Yoo,Korean|French
68319,2009,Gavin Hood,Hugh Jackman|Liev Schreiber|Ryan Reynolds,English
68324,2009,Steven Soderbergh,Sasha Grey|Chris Santos|Philip Eytan,English|French
68329,1935,Lewis D. Collins,John Wayne|Mary Kornman|Paul Fix,English
68337,2007,Godfrey Cheshire,Bruce Chadwick,English
68339,2008,Jon Hart,Bryce Britton|Irwin Corey|William Davidson,English
68347,2009,Cary Joji Fukunaga,Paulina Gaitan|Marco Antonio Aguirre|Leonardo Alonso,Spanish
68349,,Jerry Aronson,Joan Baez|William F. Buckley|William S. Burroughs,English
68358,2009,J.J. Abrams,Chris Pine|Zachary Quinto|Simon Pegg,English
68392,2001,Daniel Waters,Brad Renfro|Dominique Swain|Keram Malicki-Sánchez,English
68411,1944,Phil Rosen,Sidney Toler|Mantan Moreland|Frances Chan,English
68442,2008,Derick Martini,Rory Culkin|Alec Baldwin|Jill Hennessy,English
68444,2008,Sean McGinly,Colin Hanks|John Malkovich|Tom Hanks,English
68462,2006,Ivan Vyrypaev,Polina Agureeva|Maksim Ushakov|Mikhail Okunev,Russian
68472,2008,Doris Dörrie,Elmar Wepper|Hannelore Elsner|Aya Irizuki,German|English|Japanese
